('Павлов Л.Р.', 'Семёнова Ч.Э.', 707, '2020-1-21')
('Фёдоров Щ.Б.', 'Яковлев Щ.Р.', 283, '2020-1-9')
('Смирнова Ю.Ч.', 'Николаева Щ.Э.', 515, '2020-3-6')
('Лебедева У.Л.', 'Степанова Д.К.', 516, '2020-11-14')
('Лебедев П.У.', 'Егорова Я.У.', 747, '2020-9-26')
('Васильев Н.Ю.', 'Степанова Х.Р.', 697, '2020-1-1')
('Степанов Ж.Я.', 'Егоров Л.Б.', 531, '2020-4-4')
('Соколова Ч.Б.', 'Лебедев Ч.Ж.', 376, '2020-2-22')
('Семёнов Л.И.', 'Николаева Щ.Э.', 254, '2020-11-18')
('Яковлев Н.К.', 'Николаева Ц.Ф.', 846, '2020-11-14')
('Степанова Г.И.', 'Александров Щ.Ю.', 906, '2020-4-20')
('Смирнов З.Ц.', 'Николаева Щ.Э.', 490, '2020-11-15')
('Петрова Ч.З.', 'Григорьева Б.С.', 758, '2020-12-7')
('Соколов Ш.М.', 'Степанова Д.К.', 665, '2020-10-27')
('Александрова Ю.Б.', 'Егоров Л.Б.', 243, '2020-11-1')
('Соколов У.Ф.', 'Егоров Л.Б.', 499, '2020-6-20')
('Фёдоров Щ.Б.', 'Михайлова Р.А.', 462, '2020-1-20')
('Михайлова Е.Б.', 'Семёнова Ч.Э.', 77, '2020-1-8')
('Никитина Ч.Ф.', 'Александров Щ.Ю.', 800, '2020-2-17')
('Лебедев П.У.', 'Александрова П.П.', 986, '2020-8-17')
('Григорьева З.В.', 'Григорьева Б.С.', 991, '2020-12-27')
('Лебедев П.У.', 'Егоров Л.Б.', 223, '2020-2-8')
('Андреева Э.П.', 'Егорова Я.У.', 266, '2020-8-28')
('Григорьева Э.Ж.', 'Алексеев Х.В.', 914, '2020-2-20')
('Егоров З.И.', 'Григорьева Б.С.', 345, '2020-2-20')
('Соколова Щ.А.', 'Григорьева Б.С.', 352, '2020-12-29')
('Смирнов З.Ц.', 'Александрова П.П.', 13, '2020-12-19')
('Павлов Л.Р.', 'Лебедев Ч.Ж.', 911, '2020-1-21')
('Кузнецова П.Я.', 'Лебедев Ч.Ж.', 964, '2020-12-22')
('Васильев Е.З.', 'Александрова П.П.', 179, '2020-8-18')
('Яковлев Э.М.', 'Соловьёв Ц.П.', 441, '2020-12-27')
('Попов К.А.', 'Григорьева Б.С.', 221, '2020-9-19')
('Степанов Л.З.', 'Павлов Ю.Ю.', 620, '2020-4-11')
('Кузнецова Щ.К.', 'Николаева Щ.Э.', 429, '2020-5-12')
('Семёнов Л.И.', 'Яковлев Ю.А.', 183, '2020-2-25')
('Алексеева Д.З.', 'Павлов Ю.Ю.', 479, '2020-6-2')
('Кузнецова Щ.К.', 'Соловьёв Ц.П.', 428, '2020-6-1')
('Кузнецов Д.С.', 'Павлов Ю.Ю.', 158, '2020-12-28')
('Андреев Ж.С.', 'Степанова Х.Р.', 639, '2020-10-24')
('Петрова З.В.', 'Алексеева В.Ш.', 37, '2020-8-2')
('Иванова Л.Э.', 'Яковлев Щ.Р.', 823, '2020-1-7')
('Васильева М.Ц.', 'Алексеева В.Ш.', 487, '2020-7-15')
('Васильева М.Ц.', 'Александрова П.П.', 350, '2020-7-10')
('Павлов Я.Т.', 'Егорова Я.У.', 39, '2020-8-4')
('Волков Ж.Б.', 'Александров Щ.Ю.', 847, '2020-4-10')
('Степанов О.К.', 'Яковлев Щ.Р.', 640, '2020-8-3')
('Яковлев Э.М.', 'Яковлев Ю.А.', 472, '2020-4-5')
('Иванова Л.Э.', 'Дмитриев Л.В.', 30, '2020-10-27')
('Смирнов О.Я.', 'Семёнова Ч.Э.', 126, '2020-1-13')
('Смирнов О.Я.', 'Егорова Я.У.', 563, '2020-7-21')
('Александров У.Х.', 'Павлов Ю.Ю.', 442, '2020-1-8')
('Соловьёв Т.Т.', 'Алексеева В.Ш.', 474, '2020-3-4')
('Лебедев П.У.', 'Соловьёв Ц.П.', 944, '2020-5-20')
('Степанов Ж.Я.', None, 947, '2020-3-24')
('Лебедев Х.Е.', 'Степанова Х.Р.', 939, '2020-10-22')
('Иванова Ж.У.', 'Семёнова Ч.Э.', 492, '2020-7-27')
('Николаев Т.Б.', 'Алексеева В.Ш.', 733, '2020-4-27')
('Николаев Ш.А.', 'Дмитриев Л.В.', 208, '2020-2-24')
('Кузнецов Т.Д.', 'Степанова Х.Р.', 633, '2020-9-16')
('Никитина Н.К.', 'Соловьёв Ц.П.', 310, '2020-5-3')
('Степанов О.К.', 'Михайлова Р.А.', 40, '2020-11-13')
('Кузнецова Ч.Х.', 'Егоров Л.Б.', 811, '2020-3-1')
('Соколова Щ.А.', 'Соловьёв Ц.П.', 772, '2020-7-20')
('Соколов У.Ф.', 'Яковлев Щ.Р.', 505, '2020-3-3')
('Егоров З.И.', None, 25, '2020-6-26')
('Павлов Д.Х.', 'Егорова Я.У.', 472, '2020-12-16')
('Григорьева У.Т.', 'Васильева К.И.', 821, '2020-7-29')
('Лебедев Х.Е.', 'Павлов Ю.Ю.', 376, '2020-6-29')
('Лебедев П.У.', 'Степанова Х.Р.', 176, '2020-4-28')
('Яковлева Л.П.', 'Александров Щ.Ю.', 259, '2020-12-23')
('Степанов О.К.', 'Яковлев Ю.А.', 984, '2020-1-15')
('Кузнецова Ч.Х.', 'Дмитриев Л.В.', 686, '2020-1-2')
('Александров Х.В.', 'Алексеев Х.В.', 12, '2020-10-21')
('Смирнов А.Я.', 'Николаева Щ.Э.', 747, '2020-10-13')
('Волкова Ф.Ш.', 'Соловьёв Ц.П.', 801, '2020-3-17')
('Павлова Ж.Ж.', 'Михайлова Р.А.', 266, '2020-10-25')
('Петрова Ч.З.', 'Яковлев Щ.Р.', 812, '2020-9-28')
('Александров А.К.', 'Яковлев Щ.Р.', 342, '2020-9-15')
('Смирнов А.Я.', 'Александрова П.П.', 413, '2020-7-23')
('Соколов А.Д.', 'Александров Щ.Ю.', 334, '2020-9-6')
('Степанова Е.Ж.', 'Семёнова Ч.Э.', 134, '2020-1-19')
('Смирнова Ю.Ч.', 'Степанова Д.К.', 89, '2020-7-19')
('Иванова Ж.У.', 'Александров Щ.Ю.', 448, '2020-5-29')
('Смирнов А.Я.', 'Николаева Ц.Ф.', 515, '2020-3-2')
('Павлова М.З.', 'Егоров Л.Б.', 931, '2020-11-30')
('Смирнов О.Я.', None, 452, '2020-11-13')
('Смирнов О.Я.', 'Павлов Ю.Ю.', 174, '2020-12-16')
('Александров Ц.А.', 'Семёнова Ч.Э.', 150, '2020-1-22')
('Яковлев Э.М.', 'Александров Щ.Ю.', 84, '2020-4-28')
('Степанов Ж.Я.', 'Яковлев Ю.А.', 168, '2020-8-8')
('Иванова Ж.У.', 'Александрова П.П.', 841, '2020-4-24')
('Васильев Е.У.', 'Семёнова Ч.Э.', 875, '2020-7-16')
('Александров А.К.', 'Яковлев Ю.А.', 886, '2020-9-25')
('Волкова К.Ж.', None, 483, '2020-9-2')
('Кузнецова Ч.Х.', 'Александров Щ.Ю.', 155, '2020-1-1')
('Соловьёва П.З.', 'Васильева К.И.', 846, '2020-12-5')
('Смирнов О.Я.', 'Николаева Ц.Ф.', 419, '2020-4-20')
('Лебедев Ю.Н.', 'Соловьёв Ц.П.', 788, '2020-9-4')
('Николаев Л.И.', 'Лебедев Ч.Ж.', 942, '2020-8-22')
('Семёнов Л.И.', 'Егоров Л.Б.', 681, '2020-4-26')
('Кузнецова П.Я.', 'Николаева Ц.Ф.', 870, '2020-1-24')
('Григорьева Я.Г.', 'Соловьёв Ц.П.', 679, '2020-11-1')
('Степанов Л.З.', 'Николаева Щ.Э.', 451, '2020-4-9')
('Никитина Н.К.', 'Егорова Я.У.', 29, '2020-10-22')
('Григорьева З.В.', 'Егорова Я.У.', 447, '2020-9-24')
('Соколова Ч.Б.', 'Павлов Ю.Ю.', 150, '2020-5-1')
('Соколов У.Ф.', 'Егоров Л.Б.', 246, '2020-7-29')
('Николаев Л.И.', 'Алексеева В.Ш.', 541, '2020-1-10')
('Егоров Д.Е.', 'Егоров Л.Б.', 974, '2020-9-2')
('Егоров З.И.', 'Павлов Ю.Ю.', 780, '2020-12-26')
('Николаева Р.Ц.', 'Степанова Х.Р.', 770, '2020-12-17')
('Кузнецова Ч.Х.', 'Алексеев Х.В.', 513, '2020-8-30')
('Лебедев П.У.', 'Дмитриев Л.В.', 691, '2020-7-20')
('Яковлев Б.Р.', 'Степанова Д.К.', 539, '2020-6-20')
('Павлов Л.Р.', 'Александров Щ.Ю.', 429, '2020-11-18')
('Петрова Ч.З.', 'Александрова П.П.', 272, '2020-3-26')
('Степанов Л.З.', 'Яковлев Ю.А.', 867, '2020-7-14')
('Григорьева З.В.', 'Егоров Л.Б.', 905, '2020-10-28')
('Алексеева С.Ю.', 'Григорьева Б.С.', 782, '2020-1-9')
('Андреева Э.П.', 'Егорова Я.У.', 183, '2020-4-16')
('Яковлев Б.Р.', 'Николаева Ц.Ф.', 580, '2020-5-17')
('Григорьева Э.Ж.', 'Соловьёв Ц.П.', 869, '2020-12-20')
('Лебедев П.Д.', 'Семёнова Ч.Э.', 15, '2020-1-2')
('Петрова З.В.', 'Васильева К.И.', 695, '2020-8-18')
('Соколов А.Д.', 'Яковлев Ю.А.', 426, '2020-11-30')
('Степанов О.К.', 'Николаева Щ.Э.', 987, '2020-2-9')
('Волкова Ф.Ш.', 'Соловьёв Ц.П.', 228, '2020-11-6')
('Степанов О.К.', 'Яковлев Ю.А.', 806, '2020-12-19')
('Григорьев Л.Ж.', 'Яковлев Щ.Р.', 911, '2020-12-1')
('Кузнецов Т.Д.', 'Яковлев Ю.А.', 87, '2020-10-8')
('Волкова Ф.Ш.', 'Степанова Х.Р.', 491, '2020-3-5')
('Соловьёв Т.Т.', 'Михайлова Р.А.', 180, '2020-3-15')
('Попова Ц.Ж.', 'Александрова П.П.', 708, '2020-4-25')
('Дмитриева Ф.Ш.', 'Яковлев Щ.Р.', 497, '2020-3-27')
('Григорьева У.Т.', 'Степанова Д.К.', 365, '2020-9-20')
('Соколова Ч.Б.', 'Алексеев Х.В.', 209, '2020-2-28')
('Смирнов А.Я.', 'Николаева Щ.Э.', 151, '2020-1-9')
('Павлова Ж.Ж.', None, 42, '2020-9-16')
('Александров У.Х.', 'Степанова Д.К.', 881, '2020-7-22')
('Кузнецова П.Я.', 'Григорьева Б.С.', 960, '2020-2-10')
('Александров Х.В.', None, 816, '2020-8-12')
('Степанов О.К.', 'Александров Щ.Ю.', 395, '2020-4-30')
('Петрова Ч.З.', 'Александрова П.П.', 167, '2020-8-1')
('Григорьева Я.Г.', 'Александров Щ.Ю.', 189, '2020-2-19')
('Александров Х.В.', 'Степанова Х.Р.', 27, '2020-4-21')
('Соколов З.Ю.', 'Степанова Х.Р.', 176, '2020-6-10')
('Павлова М.З.', 'Яковлев Ю.А.', 665, '2020-8-12')
('Алексеева С.Ю.', 'Соловьёв Ц.П.', 769, '2020-11-21')
('Кузнецова Щ.К.', 'Григорьева Б.С.', 717, '2020-11-26')
('Егоров З.И.', 'Алексеев Х.В.', 374, '2020-8-5')
('Васильев Е.У.', 'Лебедев Ч.Ж.', 318, '2020-3-27')
('Павлов Я.Т.', 'Степанова Д.К.', 922, '2020-2-8')
('Александров Х.В.', 'Егорова Я.У.', 171, '2020-5-30')
('Иванова Ж.У.', 'Лебедев Ч.Ж.', 55, '2020-5-12')
('Кузнецова Щ.К.', 'Александрова П.П.', 913, '2020-6-6')
('Иванова Л.Э.', 'Егорова Я.У.', 205, '2020-8-21')
('Соколова Щ.А.', 'Егорова Я.У.', 423, '2020-7-22')
('Соколова Е.У.', 'Алексеев Х.В.', 448, '2020-6-13')
('Семёнов У.А.', 'Яковлев Щ.Р.', 953, '2020-4-3')
('Николаева Р.Ц.', 'Егорова Я.У.', 204, '2020-1-11')
('Александров Х.В.', 'Степанова Х.Р.', 963, '2020-2-12')
('Степанов Л.З.', 'Алексеев Х.В.', 834, '2020-12-20')
('Григорьева З.В.', 'Алексеев Х.В.', 538, '2020-11-5')
('Богданов У.М.', 'Павлов Ю.Ю.', 459, '2020-2-15')
('Дмитриева Ф.Ш.', 'Александрова П.П.', 210, '2020-8-26')
('Александров Ц.А.', 'Степанова Х.Р.', 61, '2020-5-20')
('Кузнецова П.Я.', None, 55, '2020-2-15')
('Соколова Щ.А.', 'Дмитриев Л.В.', 716, '2020-10-2')
('Андреев Ж.С.', 'Лебедев Ч.Ж.', 884, '2020-6-11')
('Кузнецов Д.С.', 'Алексеев Х.В.', 171, '2020-7-10')
('Кузнецова Ч.Х.', 'Егорова Я.У.', 475, '2020-3-7')
('Иванов В.Р.', 'Степанова Х.Р.', 266, '2020-10-7')
('Лебедева У.Л.', 'Григорьева Б.С.', 117, '2020-11-9')
('Александров Ц.А.', 'Степанова Х.Р.', 379, '2020-1-27')
('Васильева М.Ц.', 'Алексеева В.Ш.', 953, '2020-3-9')
('Соловьёв Т.Т.', 'Дмитриев Л.В.', 714, '2020-2-30')
('Яковлев Н.К.', 'Яковлев Ю.А.', 707, '2020-5-15')
('Степанов О.К.', 'Васильева К.И.', 523, '2020-7-18')
('Павлов Л.Р.', 'Яковлев Ю.А.', 250, '2020-5-3')
('Семёнов У.А.', 'Степанова Х.Р.', 949, '2020-5-20')
('Смирнов С.Щ.', 'Алексеев Х.В.', 168, '2020-4-23')
('Павлова М.З.', 'Васильева К.И.', 505, '2020-6-6')
('Михайлова Е.Б.', 'Павлов Ю.Ю.', 445, '2020-6-8')
('Степанов Л.З.', 'Алексеев Х.В.', 859, '2020-12-30')
('Смирнова Ю.Ч.', 'Дмитриев Л.В.', 895, '2020-6-30')
('Александров А.К.', 'Семёнова Ч.Э.', 578, '2020-8-24')
('Семёнова Ш.И.', 'Григорьева Б.С.', 307, '2020-8-13')
('Яковлев Е.Д.', 'Лебедев Ч.Ж.', 683, '2020-6-18')
('Николаев Т.Б.', 'Васильева К.И.', 521, '2020-8-13')
('Попова Ц.Ж.', 'Степанова Д.К.', 582, '2020-8-23')
('Егоров Д.Е.', 'Яковлев Ю.А.', 888, '2020-3-13')
('Соколова Ч.Б.', 'Степанова Х.Р.', 652, '2020-1-8')
('Соколова Ч.Б.', 'Соловьёв Ц.П.', 424, '2020-8-2')
('Семёнов Л.И.', 'Михайлова Р.А.', 140, '2020-12-14')
('Соколов Ш.М.', 'Соловьёв Ц.П.', 494, '2020-9-2')
('Григорьева У.Т.', 'Александров Щ.Ю.', 549, '2020-8-18')
('Соколов Р.Ш.', 'Александрова П.П.', 77, '2020-7-11')
('Соловьёв Т.Т.', 'Александрова П.П.', 789, '2020-3-25')
('Кузнецова И.Т.', 'Степанова Д.К.', 424, '2020-2-17')
('Соловьёв Т.Т.', 'Лебедев Ч.Ж.', 816, '2020-4-23')
('Павлова М.З.', None, 685, '2020-6-27')
('Петрова З.В.', 'Яковлев Щ.Р.', 461, '2020-5-1')
('Лебедев П.Д.', 'Егорова Я.У.', 246, '2020-12-9')
('Соколов А.Д.', 'Алексеев Х.В.', 937, '2020-7-9')
('Михайлова Э.С.', 'Николаева Щ.Э.', 209, '2020-2-22')
('Михайлов Ф.И.', 'Степанова Д.К.', 737, '2020-9-27')
('Волкова Ф.Ш.', 'Степанова Х.Р.', 644, '2020-6-15')
('Андреева Ц.В.', 'Алексеев Х.В.', 205, '2020-4-5')
('Иванов В.Р.', 'Александров Щ.Ю.', 276, '2020-6-28')
('Николаева Р.Ц.', 'Егорова Я.У.', 493, '2020-10-10')
('Смирнова Ю.Ч.', None, 978, '2020-3-24')
('Лебедев П.Д.', 'Егорова Я.У.', 812, '2020-11-27')
('Соколов З.Ю.', 'Александрова П.П.', 986, '2020-5-22')
('Яковлева Л.П.', 'Алексеева В.Ш.', 761, '2020-11-4')
('Кузнецов Д.С.', 'Степанова Д.К.', 914, '2020-7-15')
('Яковлев Э.М.', 'Семёнова Ч.Э.', 519, '2020-12-10')
('Егоров З.И.', 'Александров Щ.Ю.', 472, '2020-6-2')
('Семёнов Л.И.', 'Дмитриев Л.В.', 632, '2020-1-28')
('Кузнецов Т.Д.', 'Алексеева В.Ш.', 196, '2020-11-15')
('Степанова Г.И.', 'Яковлев Щ.Р.', 899, '2020-7-12')
('Николаева Д.В.', 'Александров Щ.Ю.', 456, '2020-3-13')
('Михайлова Е.Б.', 'Григорьева Б.С.', 645, '2020-5-8')
('Александров Э.А.', 'Соловьёв Ц.П.', 749, '2020-9-1')
('Кузнецова Щ.К.', 'Яковлев Щ.Р.', 136, '2020-7-20')
('Николаева Д.В.', None, 725, '2020-12-21')
('Степанова Е.Ж.', 'Николаева Щ.Э.', 447, '2020-6-2')
('Александров Э.А.', 'Николаева Ц.Ф.', 525, '2020-10-30')
('Соколов Р.Ш.', 'Николаева Ц.Ф.', 748, '2020-7-23')
('Никитина Ч.Ф.', 'Дмитриев Л.В.', 995, '2020-10-11')
('Иванова Л.Э.', 'Егорова Я.У.', 940, '2020-8-15')
('Кузнецова Щ.К.', 'Александров Щ.Ю.', 697, '2020-7-28')
('Михайлова Э.С.', 'Егоров Л.Б.', 39, '2020-7-19')
('Григорьева Я.Г.', 'Соловьёв Ц.П.', 562, '2020-5-22')
('Семёнов Л.И.', 'Алексеев Х.В.', 778, '2020-7-4')
('Смирнов С.Щ.', 'Григорьева Б.С.', 447, '2020-10-26')
('Богданова Б.В.', 'Николаева Щ.Э.', 688, '2020-8-16')
('Егоров Д.Е.', 'Степанова Д.К.', 640, '2020-7-12')
('Степанова Г.И.', 'Николаева Щ.Э.', 764, '2020-11-17')
('Дмитриева Ф.Ш.', 'Михайлова Р.А.', 17, '2020-6-19')
('Алексеева С.Ю.', 'Егоров Л.Б.', 980, '2020-8-28')
('Богданова И.Ж.', 'Егоров Л.Б.', 432, '2020-7-9')
('Степанов О.К.', 'Егоров Л.Б.', 594, '2020-7-17')
('Степанов О.К.', 'Егорова Я.У.', 225, '2020-7-5')
('Павлова М.З.', 'Дмитриев Л.В.', 207, '2020-5-5')
('Павлов Л.Р.', 'Александрова П.П.', 48, '2020-7-5')
('Смирнов З.Ц.', 'Степанова Д.К.', 474, '2020-4-22')
('Павлов Л.Р.', 'Александров Щ.Ю.', 830, '2020-10-26')
('Волков Ж.Б.', 'Николаева Щ.Э.', 615, '2020-12-4')
('Дмитриева Ф.Ш.', 'Григорьева Б.С.', 647, '2020-9-19')
('Волкова К.Ж.', 'Николаева Ц.Ф.', 486, '2020-3-5')
('Николаев Т.Б.', 'Александрова П.П.', 707, '2020-2-2')
('Лебедев Ю.Н.', 'Николаева Щ.Э.', 983, '2020-5-11')
('Лебедев Ю.Н.', 'Егорова Я.У.', 776, '2020-9-7')
('Александрова Ю.Б.', 'Степанова Х.Р.', 319, '2020-2-12')
('Иванова Л.Э.', 'Алексеев Х.В.', 601, '2020-11-18')
('Андреева Ц.В.', 'Александрова П.П.', 19, '2020-11-26')
('Александров У.Х.', 'Александрова П.П.', 210, '2020-3-12')
('Александров У.Х.', 'Александрова П.П.', 360, '2020-5-1')
('Александров Ц.А.', 'Соловьёв Ц.П.', 902, '2020-5-13')
('Степанов Ж.Я.', 'Алексеева В.Ш.', 73, '2020-9-3')
('Богданова Б.В.', 'Григорьева Б.С.', 143, '2020-11-19')
('Никитина Ч.Ф.', 'Семёнова Ч.Э.', 764, '2020-8-9')
('Николаев Т.Б.', 'Алексеев Х.В.', 800, '2020-10-20')
('Соколов Р.Ш.', 'Николаева Ц.Ф.', 965, '2020-1-29')
('Павлов Л.Р.', 'Михайлова Р.А.', 661, '2020-7-23')
('Павлов Д.Х.', 'Лебедев Ч.Ж.', 932, '2020-6-7')
('Васильев Е.У.', 'Степанова Д.К.', 375, '2020-2-19')
('Николаев Т.Б.', 'Александрова П.П.', 633, '2020-6-2')
('Богданова Б.В.', 'Яковлев Ю.А.', 176, '2020-3-8')
('Егорова Т.Ф.', 'Александров Щ.Ю.', 757, '2020-6-20')
('Михайлова Э.С.', 'Павлов Ю.Ю.', 470, '2020-12-23')
('Михайлова Э.С.', 'Соловьёв Ц.П.', 940, '2020-2-9')
('Васильев Е.З.', None, 864, '2020-4-29')
('Александров Э.А.', 'Дмитриев Л.В.', 125, '2020-11-2')
('Соловьёв Т.Т.', 'Соловьёв Ц.П.', 230, '2020-5-14')
('Алексеева К.Ч.', 'Алексеева В.Ш.', 708, '2020-6-20')
('Соколов Ш.М.', 'Александрова П.П.', 173, '2020-9-8')
('Соловьёв Т.Т.', 'Степанова Д.К.', 47, '2020-1-23')
('Александров А.К.', 'Павлов Ю.Ю.', 671, '2020-3-16')
('Николаева Р.Ц.', 'Яковлев Ю.А.', 488, '2020-9-26')
('Павлов Я.Т.', 'Григорьева Б.С.', 405, '2020-5-22')
('Степанова Э.Р.', 'Александрова П.П.', 283, '2020-9-18')
('Попов С.А.', 'Соловьёв Ц.П.', 563, '2020-2-20')
('Смирнов О.Я.', 'Михайлова Р.А.', 169, '2020-5-10')
('Николаева Д.В.', 'Васильева К.И.', 239, '2020-4-4')
('Лебедев П.Д.', 'Дмитриев Л.В.', 969, '2020-8-16')
('Павлов Л.Р.', 'Соловьёв Ц.П.', 932, '2020-3-8')
('Петрова З.В.', 'Лебедев Ч.Ж.', 195, '2020-8-20')
('Соловьёв Т.Т.', 'Степанова Х.Р.', 307, '2020-1-16')
('Соколова Е.У.', 'Александров Щ.Ю.', 412, '2020-11-8')
('Михайлова Е.Б.', 'Михайлова Р.А.', 30, '2020-1-29')
('Павлов Л.Р.', 'Михайлова Р.А.', 228, '2020-1-5')
('Волкова К.Ж.', 'Яковлев Ю.А.', 371, '2020-4-19')
('Андреев И.С.', None, 824, '2020-7-5')
('Фёдоров Щ.Б.', 'Павлов Ю.Ю.', 941, '2020-6-5')
('Александров А.К.', 'Васильева К.И.', 525, '2020-5-17')
('Семёнов У.А.', 'Дмитриев Л.В.', 27, '2020-10-28')
('Лебедева У.Л.', 'Алексеев Х.В.', 113, '2020-11-19')
('Соколов Р.Ш.', 'Васильева К.И.', 668, '2020-4-17')
('Васильев Е.У.', 'Лебедев Ч.Ж.', 605, '2020-7-29')
('Алексеева К.Ч.', 'Николаева Щ.Э.', 753, '2020-6-25')
('Богданова Б.В.', 'Егорова Я.У.', 484, '2020-12-29')
('Дмитриев Щ.В.', 'Дмитриев Л.В.', 635, '2020-9-7')
('Попов С.А.', 'Александров Щ.Ю.', 346, '2020-12-8')
('Павлов Я.Т.', 'Яковлев Щ.Р.', 524, '2020-5-18')
('Смирнов О.Я.', 'Соловьёв Ц.П.', 517, '2020-10-20')
('Андреев Ж.С.', 'Степанова Д.К.', 432, '2020-3-24')
('Андреев Ж.С.', 'Павлов Ю.Ю.', 209, '2020-8-18')
('Яковлев Е.Д.', 'Яковлев Ю.А.', 478, '2020-5-14')
('Попов С.А.', 'Николаева Щ.Э.', 270, '2020-11-30')
('Андреева Ц.В.', 'Александрова П.П.', 76, '2020-1-24')
('Андреева Э.П.', 'Семёнова Ч.Э.', 854, '2020-3-23')
('Васильева М.Ц.', 'Яковлев Щ.Р.', 392, '2020-5-2')
('Иванов В.Р.', 'Лебедев Ч.Ж.', 966, '2020-5-22')
('Павлов Д.Х.', 'Михайлова Р.А.', 549, '2020-11-26')
('Семёнова Ш.И.', 'Алексеев Х.В.', 849, '2020-12-8')
('Дмитриева Ф.Ш.', 'Николаева Щ.Э.', 323, '2020-7-26')
('Степанов Ж.Я.', None, 599, '2020-10-19')
('Андреева Ц.В.', 'Григорьева Б.С.', 458, '2020-12-14')
('Соловьёв Т.Т.', 'Семёнова Ч.Э.', 882, '2020-8-24')
('Николаева Р.Ц.', 'Александрова П.П.', 994, '2020-9-14')
('Соколова Ч.Б.', 'Семёнова Ч.Э.', 990, '2020-9-2')
('Григорьева Э.Ж.', 'Степанова Х.Р.', 847, '2020-5-6')
('Никитина Ч.Ф.', 'Павлов Ю.Ю.', 107, '2020-7-27')
('Богданов У.М.', 'Лебедев Ч.Ж.', 90, '2020-9-3')
('Соколов Ш.М.', 'Михайлова Р.А.', 693, '2020-10-26')
('Степанова Е.Ж.', 'Васильева К.И.', 784, '2020-3-1')
('Александров Ц.А.', 'Егоров Л.Б.', 530, '2020-1-28')
('Кузнецова Ч.Х.', 'Егорова Я.У.', 767, '2020-4-29')
('Лебедев Ю.Н.', 'Соловьёв Ц.П.', 405, '2020-7-1')
('Соколова Щ.А.', 'Егоров Л.Б.', 873, '2020-5-2')
('Петрова Ч.З.', None, 918, '2020-11-21')
('Николаев Ш.А.', 'Александров Щ.Ю.', 900, '2020-10-16')
('Васильев Е.З.', 'Алексеева В.Ш.', 993, '2020-4-14')
('Лебедев Ю.Н.', 'Николаева Ц.Ф.', 234, '2020-6-15')
('Григорьева З.В.', 'Яковлев Ю.А.', 250, '2020-11-19')
('Иванова Ж.У.', 'Васильева К.И.', 292, '2020-2-11')
('Соколов Ш.М.', 'Егоров Л.Б.', 81, '2020-9-23')
('Павлов Я.Т.', 'Александров Щ.Ю.', 238, '2020-8-18')
('Попов К.А.', 'Лебедев Ч.Ж.', 856, '2020-6-17')
('Никитина Ч.Ф.', 'Николаева Ц.Ф.', 78, '2020-7-9')
('Смирнов А.Я.', 'Степанова Д.К.', 647, '2020-9-23')
('Никитина Н.К.', 'Александров Щ.Ю.', 93, '2020-6-9')
('Степанова Е.Ж.', 'Дмитриев Л.В.', 964, '2020-1-20')
('Степанова Г.И.', 'Степанова Х.Р.', 188, '2020-4-3')
('Соколова Щ.А.', 'Николаева Ц.Ф.', 871, '2020-8-23')
('Богданова Б.В.', 'Григорьева Б.С.', 439, '2020-10-20')
('Соколова Ф.Х.', 'Михайлова Р.А.', 600, '2020-7-7')
('Николаев Л.И.', 'Николаева Ц.Ф.', 741, '2020-4-21')
('Егоров Д.Е.', 'Михайлова Р.А.', 388, '2020-3-26')
('Александров Ц.А.', 'Алексеев Х.В.', 355, '2020-6-28')
('Попов С.А.', 'Лебедев Ч.Ж.', 814, '2020-7-5')
('Михайлов Ф.И.', 'Степанова Х.Р.', 53, '2020-11-23')
('Семёнов У.А.', 'Алексеев Х.В.', 994, '2020-6-21')
('Никитина Н.К.', 'Яковлев Щ.Р.', 848, '2020-7-15')
('Егоров З.И.', 'Николаева Щ.Э.', 767, '2020-4-1')
('Богданова И.Ж.', 'Александрова П.П.', 778, '2020-4-6')
('Михайлова Е.Б.', 'Яковлев Щ.Р.', 311, '2020-2-2')
('Смирнов З.Ц.', 'Григорьева Б.С.', 978, '2020-3-27')
('Александров Ц.А.', 'Алексеева В.Ш.', 653, '2020-12-13')
('Александров Ц.А.', 'Николаева Щ.Э.', 990, '2020-7-8')
('Иванов В.Р.', 'Егорова Я.У.', 526, '2020-6-1')
('Павлова М.З.', 'Алексеев Х.В.', 476, '2020-3-19')
('Лебедев П.У.', 'Павлов Ю.Ю.', 228, '2020-9-14')
('Соколов Р.Ш.', 'Григорьева Б.С.', 492, '2020-1-6')
('Григорьева Я.Г.', None, 693, '2020-8-3')
('Волков Ж.Б.', 'Степанова Х.Р.', 612, '2020-12-30')
('Егоров Д.Е.', 'Егорова Я.У.', 339, '2020-9-15')
('Григорьева З.В.', 'Степанова Х.Р.', 848, '2020-4-16')
('Семёнова Ш.И.', 'Яковлев Ю.А.', 544, '2020-9-1')
('Васильев Н.Ю.', 'Лебедев Ч.Ж.', 807, '2020-12-4')
('Александров У.Х.', None, 911, '2020-7-17')
('Яковлев Э.М.', 'Лебедев Ч.Ж.', 981, '2020-1-18')
('Николаев Т.Б.', 'Егорова Я.У.', 224, '2020-6-9')
('Соловьёва П.З.', None, 529, '2020-1-30')
('Степанов Л.З.', None, 95, '2020-10-20')
('Иванова Ж.У.', 'Степанова Х.Р.', 841, '2020-5-4')
